Time,TAvgFluid
0,283.1891
3600,284.7975
7200,284.7653
10800,284.7021
14400,284.66037
18000,284.631
21600,284.6122
25200,283.73706
28800,284.52237
32400,284.5655
36000,284.4466
39600,284.4709
43200,284.53354
46800,284.53665
50400,284.56247
54000,284.54874
57600,284.5397
61200,284.55658
64800,284.36954
68400,284.76846
72000,284.711
75600,284.64252
79200,284.63675
82800,284.62833
86400,284.6155
90000,284.60556
93600,284.59744
97200,284.5917
100800,284.5929
104400,284.598
108000,284.60306
111600,284.6049
115200,284.6043
118800,284.6166
122400,284.6685
126000,284.7202
129600,284.75162
133200,284.75354
136800,284.7388
140400,284.7235
144000,284.70187
147600,284.68124
151200,284.66757
154800,284.66132
158400,284.65683
162000,284.65305
165600,284.64813
169200,284.63828
172800,284.62445
176400,284.61487
180000,284.60742
183600,284.60178
187200,284.59412
190800,284.58237
194400,284.5754
198000,284.56607
201600,284.55832
205200,284.5602
208800,284.57205
212400,284.5857
216000,284.5952
219600,284.57706
223200,284.53415
226800,284.50223
230400,284.47928
234000,284.46494
237600,284.45435
241200,284.44244
244800,284.42984
248400,284.4113
252000,284.39896
255600,284.39572
259200,284.38837
262800,284.37857
266400,284.37366
270000,284.37033
273600,284.36307
277200,284.36282
280800,284.36475
284400,283.4842
288000,284.2794
291600,284.39212
295200,284.31265
298800,284.36545
302400,284.45026
306000,284.46783
309600,284.4923
313200,284.4853
316800,284.4573
320400,284.45044
324000,284.2739
327600,284.6822
331200,284.63162
334800,284.55167
338400,284.53244
342000,284.51532
345600,284.49506
349200,284.47916
352800,284.46088
356400,284.45013
360000,284.44522
363600,284.43832
367200,284.43176
370800,283.55405
374400,284.35056
378000,284.41226
381600,284.33765
385200,284.3647
388800,284.41382
392400,284.40985
396000,284.44107
399600,284.4397
403200,284.43753
406800,284.4483
410400,284.2636
414000,284.66812
417600,284.62546
421200,284.55402
424800,284.54083
428400,284.52954
432000,284.50793
435600,284.49088
439200,284.47562
442800,284.46606
446400,284.46298
450000,284.45837
453600,284.4505
457200,283.57318
460800,284.3744
464400,284.42468
468000,284.35016
471600,284.37167
475200,284.42648
478800,284.43024
482400,284.45782
486000,284.45752
489600,284.4503
493200,284.45947
496800,284.29016
500400,284.66776
504000,284.6271
507600,284.55005
511200,284.52713
514800,284.5132
518400,284.49252
522000,284.4712
525600,284.4511
529200,284.43848
532800,284.43057
536400,284.41376
540000,284.39584
543600,283.51096
547200,284.29993
550800,284.3743
554400,284.29666
558000,284.33704
561600,284.4049
565200,284.41302
568800,284.43674
572400,284.42712
576000,284.41183
579600,284.42255
583200,284.22977
586800,284.6449
590400,284.577
594000,284.49557
597600,284.48465
601200,284.471
604800,284.45383
608400,284.4407
612000,284.43082
615600,284.4225
619200,284.4164
622800,284.40756
626400,284.3963
630000,283.51956
633600,284.31027
637200,284.37296
640800,284.2765
644400,284.3044
648000,284.36374
651600,284.36438
655200,284.3907
658800,284.38452
662400,284.37885
666000,284.39093
669600,284.18207
673200,284.62433
676800,284.55307
680400,284.47723
684000,284.4673
687600,284.4539
691200,284.4392
694800,284.42648
698400,284.41467
702000,284.40363
705600,284.39383
709200,284.38544
712800,284.37762
716400,284.37085
720000,284.36243
723600,284.3562
727200,284.3585
730800,284.3875
734400,284.40955
738000,284.4176
741600,284.41675
745200,284.39832
748800,284.37155
752400,284.3488
756000,284.33838
759600,284.32544
763200,284.3103
766800,284.29984
770400,284.28976
774000,284.2791
777600,284.26984
781200,284.26642
784800,284.264
788400,284.26273
792000,284.26486
795600,284.27133
799200,284.27634
802800,284.2786
806400,284.28287
810000,284.29617
813600,284.31705
817200,284.3337
820800,284.3448
824400,284.35443
828000,284.36035
831600,284.36005
835200,284.35788
838800,284.36026
842400,284.36722
846000,284.3789
849600,284.39584
853200,284.41116
856800,284.42242
860400,284.4276
864000,284.4223
867600,284.41522
871200,284.41284
874800,284.41125
878400,284.40656
882000,284.4058
885600,284.4066
889200,283.50357
892800,284.31174
896400,284.3882
900000,284.3523
903600,284.39047
907200,284.4543
910800,284.45944
914400,284.51218
918000,284.52283
921600,284.51334
925200,284.48737
928800,284.38535
932400,284.66226
936000,284.6498
939600,284.60675
943200,284.5702
946800,284.54932
950400,284.5258
954000,284.50662
957600,284.49057
961200,284.47806
964800,284.46744
968400,284.45648
972000,284.44296
975600,283.54495
979200,284.34866
982800,284.40335
986400,284.37912
990000,284.42926
993600,284.47934
997200,284.50244
1000800,284.51782
1004400,284.5163
1008000,284.5167
1011600,284.51752
1015200,284.42416
1018800,284.6734
1022400,284.66733
1026000,284.64935
1029600,284.6177
1033200,284.60153
1036800,284.58926
1040400,284.57953
1044000,284.5676
1047600,284.5567
1051200,284.55487
1054800,284.5636
1058400,284.57672
1062000,283.69672
1065600,284.50168
1069200,284.51578
1072800,284.49005
1076400,284.52798
1080000,284.57028
1083600,284.5801
1087200,284.60294
1090800,284.6204
1094400,284.6105
1098000,284.61545
1101600,284.54562
1105200,284.7206
1108800,284.71832
1112400,284.72934
1116000,284.7289
1119600,284.71887
1123200,284.7142
1126800,284.7136
1130400,284.71106
1134000,284.70224
1137600,284.6898
1141200,284.67984
1144800,284.6675
1148400,283.78058
1152000,284.568
1155600,284.5688
1159200,284.52524
1162800,284.5584
1166400,284.5959
1170000,284.60815
1173600,284.62936
1177200,284.6331
1180800,284.6038
1184400,284.6127
1188000,284.53778
1191600,284.73154
1195200,284.72662
1198800,284.72174
1202400,284.70145
1206000,284.683
1209600,284.67075
1213200,284.66306
1216800,284.65573
1220400,284.64667
1224000,284.63367
1227600,284.62164
1231200,284.62033
1234800,283.75674
1238400,284.54398
1242000,284.54736
1245600,284.49664
1249200,284.52823
1252800,284.56476
1256400,284.57327
1260000,284.58365
1263600,284.5798
1267200,284.56918
1270800,284.5874
1274400,284.5081
1278000,284.71857
1281600,284.71362
1285200,284.6963
1288800,284.66708
1292400,284.65308
1296000,284.64093
1299600,284.62546
1303200,284.61346
1306800,284.60666
1310400,284.59695
1314000,284.5858
1317600,284.57523
1321200,284.56314
1324800,284.54834
1328400,284.56357
1332000,284.63153
1335600,284.6638
1339200,284.68774
1342800,284.69153
1346400,284.67978
1350000,284.65814
1353600,284.6157
1357200,284.58774
1360800,284.55774
1364400,284.52725
1368000,284.50424
1371600,284.4876
1375200,284.47537
1378800,284.46832
1382400,284.46106
1386000,284.4492
1389600,284.4339
1393200,284.4214
1396800,284.4132
1400400,284.40622
1404000,284.40125
1407600,284.39728
1411200,284.39474
1414800,284.42072
1418400,284.48904
1422000,284.4931
1425600,284.4806
1429200,284.4815
1432800,284.47668
1436400,284.46808
1440000,284.4426
1443600,284.42392
1447200,284.4132
1450800,284.3964
1454400,284.37622
1458000,284.36176
1461600,284.35016
1465200,284.3461
1468800,284.34332
1472400,284.33847
1476000,284.3389
1479600,284.33997
1483200,284.33893
1486800,284.33908
1490400,284.3385
1494000,283.45602
1497600,284.26828
1501200,284.3615
1504800,284.31384
1508400,284.356
1512000,284.42126
1515600,284.4304
1519200,284.4827
1522800,284.50726
1526400,284.52115
1530000,284.51215
1533600,284.4295
1537200,284.66522
1540800,284.6637
1544400,284.67722
1548000,284.67145
1551600,284.65366
1555200,284.64365
1558800,284.63757
1562400,284.63443
1566000,284.6301
1569600,284.62604
1573200,284.62354
1576800,284.62045
1580400,283.7107
1584000,284.5165
1587600,284.53058
1591200,284.5145
1594800,284.5553
1598400,284.59467
1602000,284.6011
1605600,284.62503
1609200,284.64822
1612800,284.63467
1616400,284.63388
1620000,284.55414
1623600,284.72937
1627200,284.72482
1630800,284.72974
1634400,284.71085
1638000,284.68347
1641600,284.66504
1645200,284.6459
1648800,284.62747
1652400,284.61493
1656000,284.60205
1659600,284.5883
1663200,284.57523
1666800,283.67056
1670400,284.47714
1674000,284.5051
1677600,284.4709
1681200,284.51505
1684800,284.61166
1688400,284.61053
1692000,284.67166
1695600,284.67252
1699200,284.62698
1702800,284.63327
1706400,284.57608
1710000,284.73456
1713600,284.73206
1717200,284.74005
1720800,284.7263
1724400,284.70435
1728000,284.68686
1731600,284.66833
1735200,284.65128
1738800,284.63516
1742400,284.6231
1746000,284.6199
1749600,284.61896
1753200,283.74988
1756800,284.5435
1760400,284.5476
1764000,284.5045
1767600,284.5445
1771200,284.57523
1774800,284.57755
1778400,284.5953
1782000,284.60208
1785600,284.59354
1789200,284.61252
1792800,284.55576
1796400,284.72556
1800000,284.7253
1803600,284.73495
1807200,284.72388
1810800,284.70657
1814400,284.69226
1818000,284.6772
1821600,284.66367
1825200,284.6512
1828800,284.63818
1832400,284.6287
1836000,284.6145
1839600,283.72958
1843200,284.5178
1846800,284.5319
1850400,284.48538
1854000,284.5244
1857600,284.58835
1861200,284.58768
1864800,284.6025
1868400,284.61136
1872000,284.59064
1875600,284.60672
1879200,284.55078
1882800,284.72516
1886400,284.724
1890000,284.731
1893600,284.71994
1897200,284.71582
1900800,284.71393
1904400,284.71317
1908000,284.71002
1911600,284.70688
1915200,284.70178
1918800,284.6946
1922400,284.6848
1926000,284.671
1929600,284.6566
1933200,284.65674
1936800,284.68164
1940400,284.71036
1944000,284.74475
1947600,284.76935
1951200,284.77295
1954800,284.75928
1958400,284.7235
1962000,284.69473
1965600,284.67368
1969200,284.65848
1972800,284.64365
1976400,284.62427
1980000,284.60788
1983600,284.59875
1987200,284.58707
1990800,284.56934
1994400,284.55493
1998000,284.54678
2001600,284.53937
2005200,284.52048
2008800,284.5028
2012400,284.486
2016000,284.47412
2019600,284.5032
2023200,284.57928
2026800,284.5969
2030400,284.62735
2034000,284.6451
2037600,284.61008
2041200,284.56772
2044800,284.52377
2048400,284.47858
2052000,284.4488
2055600,284.43195
2059200,284.41632
2062800,284.4043
2066400,284.39944
2070000,284.39938
2073600,284.40152
2077200,284.38736
2080800,284.3741
2084400,284.37253
2088000,284.36075
2091600,284.3545
2095200,284.35388
2098800,283.4681
2102400,284.27222
2106000,284.36304
2109600,284.28217
2113200,284.34616
2116800,284.41058
2120400,284.4293
2124000,284.4579
2127600,284.44427
2131200,284.4355
2134800,284.43243
2138400,284.29153
2142000,284.63855
2145600,284.6013
2149200,284.51746
2152800,284.49036
2156400,284.4693
2160000,284.45032
2163600,284.4355
2167200,284.4211
2170800,284.39752
2174400,284.39008
2178000,284.38293
2181600,284.3659
2185200,283.47546
2188800,284.27863
2192400,284.355
2196000,284.2951
2199600,284.35703
2203200,284.41748
2206800,284.45157
2210400,284.4649
2214000,284.46185
2217600,284.4482
2221200,284.44922
2224800,284.31323
2228400,284.63593
2232000,284.58838
2235600,284.4903
2239200,284.45908
2242800,284.43195
2246400,284.40332
2250000,284.3853
2253600,284.37604
2257200,284.36588
2260800,284.35605
2264400,284.34375
2268000,284.33438
2271600,283.45975
2275200,284.2546
2278800,284.323
2282400,284.2344
2286000,284.2886
2289600,284.36142
2293200,284.3746
2296800,284.38742
2300400,284.3678
2304000,284.3567
2307600,284.36914
2311200,284.17532
2314800,284.59473
2318400,284.53278
2322000,284.46088
2325600,284.45255
2329200,284.4438
2332800,284.43085
2336400,284.42557
2340000,284.42224
2343600,284.41803
2347200,284.41452
2350800,284.4096
2354400,284.4034
2358000,283.52982
2361600,284.33054
2365200,284.37784
2368800,284.33835
2372400,284.38287
2376000,284.46976
2379600,284.485
2383200,284.53247
2386800,284.5219
2390400,284.48386
2394000,284.5044
2397600,284.40585
2401200,284.65
2404800,284.63828
2408400,284.5872
2412000,284.56436
2415600,284.55322
2419200,284.53955
2422800,284.5201
2426400,284.49826
2430000,284.4819
2433600,284.4644
2437200,284.44647
2440800,284.43182
2444400,283.553
2448000,284.34644
2451600,284.38986
2455200,284.30862
2458800,284.3492
2462400,284.40286
2466000,284.41653
2469600,284.44394
2473200,284.44403
2476800,284.4479
2480400,284.46753
2484000,284.3519
2487600,284.63498
2491200,284.62665
2494800,284.5909
2498400,284.5621
2502000,284.54837
2505600,284.5312
2509200,284.5075
2512800,284.48703
2516400,284.47205
2520000,284.45547
2523600,284.4406
2527200,284.4287
2530800,284.41135
2534400,284.39758
2538000,284.41928
2541600,284.4802
2545200,284.49207
2548800,284.50415
2552400,284.51718
2556000,284.52817
2559600,284.5135
2563200,284.4711
2566800,284.4342
2570400,284.4104
2574000,284.39484
2577600,284.38077
2581200,284.36743
2584800,284.3553
2588400,284.34207
2592000,284.33398
2595600,284.33347
2599200,284.33063
2602800,284.32214
2606400,284.31665
2610000,284.31143
2613600,284.30426
2617200,284.2984
2620800,284.30106
2624400,284.3408
2628000,284.41348
2631600,284.4642
2635200,284.48245
2638800,284.47363
2642400,284.44266
2646000,284.41498
2649600,284.39014
2653200,284.36047
2656800,284.3368
2660400,284.32092
2664000,284.3116
2667600,284.30334
2671200,284.2971
2674800,284.29248
2678400,284.28928
2682000,284.29028
2685600,284.28934
2689200,284.29037
2692800,284.2932
2696400,284.2953
2700000,284.2977
2703600,283.41345
2707200,284.23184
2710800,284.32065
